Customer ID,Age,Monthly Purchase Amount 1,Monthly Purchase Amount 2,Monthly Purchase Amount 3,Monthly Purchase Amount 4,Monthly Purchase Amount 5,Monthly Purchase Amount 6,Monthly Purchase Frequency 1,Monthly Purchase Frequency 2,Monthly Purchase Frequency 3,Monthly Purchase Frequency 4,Monthly Purchase Frequency 5,Monthly Purchase Frequency 6,Credit Score,Credit Limit,Payment Status,Rating,Repeat Usage
10481,57,52274461,19585055,836899,8066260,27601828,67656002,13,22,9,0,12,1,747,10000000,Yes,5,Yes
10482,20,47268104,17446115,3769479,41978321,63045817,29960933,11,3,19,27,23,29,592,10000000,No,4,Yes
10483,56,6256680,2479394,48086566,27403367,14947528,43678028,20,22,28,29,30,24,738,10000000,Yes,5,Yes
10484,56,47955941,63171445,22725767,28415681,51994321,26315185,7,5,13,11,24,2,527,10000000,No,5,Yes
10485,32,12938051,3405673,65091231,48164415,12200363,7138216,12,27,24,2,7,5,758,10000000,No,5,Yes
10486,35,57470738,41547812,63767449,54303802,47363023,48639464,16,8,22,16,19,23,533,10000000,No,3,Yes
10487,61,47861882,65911903,2950116,5225463,56015257,1845109,26,13,7,19,22,8,586,10000000,No,5,Yes
10488,28,4534557,26102285,21681201,19076175,38007920,7596805,21,4,12,7,0,29,821,10000000,No,3,Yes
10489,47,38206949,41877014,47738980,6198448,54188590,37903039,29,29,4,16,8,15,630,10000000,Yes,5,Yes
10490,63,26799953,7994811,58705720,26998464,62433013,28956430,26,24,26,14,24,23,567,10000000,Yes,4,Yes
10491,33,2556325,34326587,69172552,40277426,35352450,17395609,25,7,14,28,15,8,743,10000000,No,3,Yes
10492,35,9682802,59387356,59466875,68492614,57305613,39114516,7,12,30,21,30,6,529,10000000,Yes,5,Yes
10493,40,62088781,20464150,21947886,42933169,68287519,49958026,26,17,27,21,26,10,694,10000000,No,5,Yes
10494,35,23930849,51257281,52543811,23733569,18587649,2513530,7,13,22,16,18,11,572,10000000,Yes,5,Yes
10495,52,8329181,35512827,53926963,66856701,29014503,64474812,17,15,6,26,19,10,588,10000000,Yes,4,Yes
10496,39,53125729,46472087,57749712,32600734,1257512,24402633,18,7,30,12,12,5,644,10000000,Yes,3,No
10497,59,63860582,46664561,45473584,39772970,63547312,18220518,20,22,26,0,18,26,638,10000000,Yes,4,Yes
10498,63,43681432,57042800,42360211,30443824,60916414,46982571,30,15,25,10,13,7,634,10000000,Yes,5,Yes
10499,50,5117959,30367603,24943012,33660056,22939751,57558282,7,1,1,23,14,23,696,10000000,Yes,2,No
10500,23,18666018,44988513,54908631,36125934,31079153,63414536,2,2,23,20,19,29,702,10000000,No,2,No
10501,28,59662995,59603802,35483632,60748173,46198259,7037448,26,3,1,1,0,16,537,10000000,Yes,4,Yes
10502,41,32071305,24933038,15379928,48120251,45942841,37769893,21,3,5,28,7,5,686,10000000,Yes,5,Yes
10503,62,64248527,25770187,16756724,11064776,33685265,41297652,3,16,16,25,21,15,717,10000000,No,4,Yes
10504,65,6661617,29542336,6059613,26645150,29802696,27678491,23,7,11,24,12,21,814,10000000,Yes,5,Yes
10505,57,35288492,55666591,17706961,28751797,13549228,60793899,14,2,5,29,25,21,530,10000000,Yes,3,No
10506,43,17351785,33563526,22190510,1391475,3246267,43422808,27,3,22,29,12,10,684,10000000,No,3,No
10507,58,2104149,34187524,17304928,66210899,39887778,69194508,18,1,0,16,7,5,749,10000000,Yes,5,Yes
10508,55,24966846,13190363,44546237,52297750,53097707,3735784,10,26,21,27,0,15,723,10000000,Yes,3,Yes
10509,44,15382568,21006776,44129190,51389989,28685900,1445451,15,24,4,15,15,10,781,10000000,Yes,5,Yes
10510,65,53008738,26354807,50412642,9924064,41899545,42237308,23,6,24,5,15,27,683,10000000,No,5,Yes
10511,28,23751859,24591984,63496959,3878607,878858,49429864,9,23,26,24,25,25,617,10000000,Yes,4,Yes
10512,35,38368813,53824130,27220652,44289117,20158018,10947808,9,9,4,12,21,25,562,10000000,Yes,5,Yes
10513,49,49996790,16839253,29653989,28111280,7530174,45221690,24,29,18,24,22,0,821,10000000,Yes,4,Yes
10514,57,25083933,62636682,65720106,30246101,31940534,41573714,2,21,5,14,14,23,750,10000000,Yes,3,No
10515,33,41183909,61543084,65491658,31270508,11154191,31523086,8,30,4,16,21,11,728,10000000,No,4,Yes
10516,61,43003297,40131933,25831450,46864908,19771167,37335677,0,16,4,9,12,18,587,10000000,No,4,Yes
10517,59,9331490,40118314,7574465,21452025,52632842,52404842,19,4,14,23,9,21,701,10000000,Yes,4,Yes
10518,34,42891321,14638647,55695872,18704611,46436789,15163294,2,9,3,4,3,6,651,10000000,Yes,4,Yes
10519,27,57457371,41141734,28772577,60193578,3227437,44718730,18,17,21,20,18,0,596,10000000,Yes,4,Yes
10520,51,45957246,30136626,51144950,31288977,20915990,41016987,20,1,7,22,22,22,789,10000000,Yes,3,No
10521,49,1229382,12722417,40164425,39566330,4782434,65175884,16,18,14,15,24,30,611,10000000,Yes,3,Yes
10522,19,69042816,40266269,39376970,50940843,42385701,26704643,30,24,18,20,29,6,630,10000000,Yes,5,Yes
10523,64,17049954,53267532,44471967,23434415,14752401,64195436,16,12,29,15,3,17,686,10000000,No,4,Yes
10524,65,29795933,64010559,59617886,9670505,18438459,13275694,7,8,4,12,11,1,774,10000000,No,5,Yes
10525,27,28878162,28093490,36744028,35883727,57351908,25048826,6,21,20,9,3,24,665,10000000,Yes,4,Yes
10526,20,23137318,32689446,47902623,25220980,17001700,15489700,8,9,28,24,4,22,618,10000000,Yes,5,Yes
10527,62,35009729,17823511,42040008,50007106,40986149,60663504,24,26,6,2,23,29,700,10000000,Yes,5,Yes
10528,57,35891558,34306752,64760920,40100079,56032143,18190276,29,9,14,26,14,5,688,10000000,Yes,5,Yes
10529,54,47542198,11996055,41806479,1065934,69988276,22951457,11,30,12,30,10,23,834,10000000,Yes,2,No
10530,41,18604350,62536774,67867575,8636605,57853493,22169855,21,22,17,29,23,17,544,10000000,No,5,Yes
10531,62,63128147,65886047,38615701,1405277,3370502,6624729,12,14,11,13,21,25,767,10000000,Yes,4,Yes
10532,20,36786605,39495421,51061765,49136484,57847184,12769300,19,14,9,21,29,10,562,10000000,No,4,Yes
10533,54,25401480,3223894,15348980,59615810,32262214,13806752,27,26,29,20,6,12,811,10000000,Yes,5,Yes
10534,48,43176931,65358797,33596214,56432222,4732082,41759868,7,15,20,27,15,24,789,10000000,Yes,4,Yes
10535,24,31288199,38687915,8401725,20558976,22403327,16426016,5,8,0,28,21,15,774,10000000,No,4,Yes
10536,31,9312082,29191706,4787299,57575452,67546900,69159809,2,3,26,19,9,30,654,10000000,Yes,3,Yes
10537,22,28952099,58175073,40220393,44893459,37954720,30166701,24,18,18,10,28,25,761,10000000,Yes,3,Yes
10538,46,51713589,66370055,21838275,6469433,20319554,18362750,11,22,4,15,23,3,704,10000000,No,3,No
10539,38,62135330,48942626,61411068,6127019,14701233,12461832,20,5,22,14,15,12,525,10000000,No,4,Yes
10540,50,9124251,58276232,9924004,30710997,54040629,11901658,22,18,0,1,3,25,848,10000000,Yes,4,Yes
10541,48,19246007,59995334,61079273,32993270,63748011,16113746,10,19,7,18,21,4,809,10000000,Yes,5,Yes
10542,55,54670620,9087155,12306508,50301903,27745603,43983070,7,20,19,10,7,12,646,10000000,Yes,4,Yes
10543,37,22872749,28796898,20117828,14208205,61283516,8473498,25,22,16,21,3,26,825,10000000,No,5,Yes
10544,55,48627743,61900791,46671986,30353176,31691158,15264489,25,2,11,30,29,6,615,10000000,No,3,Yes
10545,61,11055767,32937743,40360736,14650781,66031539,44178080,24,7,10,24,4,17,546,10000000,No,5,Yes
10546,35,4831810,63146807,45324616,33833596,6984756,69721297,8,2,24,28,0,16,820,10000000,Yes,3,Yes
10547,62,43888674,43521450,31181945,31285203,22487429,24981688,9,18,7,14,24,0,830,10000000,Yes,4,Yes
10548,38,56440132,51312414,12004473,14467542,65141679,42174127,13,17,26,21,4,9,582,10000000,Yes,2,No
10549,26,66989914,534203,30804879,13160858,34504276,23432326,2,7,24,1,30,30,543,10000000,Yes,4,Yes
10550,52,43767419,65249763,56587739,51599205,39352842,69168334,20,15,5,8,17,13,731,10000000,Yes,3,Yes
10551,39,58387445,3268884,506595,60600361,68671816,62590886,18,30,26,22,27,5,630,10000000,No,5,Yes
10552,64,50296678,53280600,48861548,2126007,19383545,7612541,26,1,5,28,5,15,686,10000000,No,4,Yes
10553,37,40713389,55832240,20292441,50465834,19843482,17591529,30,2,4,19,17,28,556,10000000,Yes,5,Yes
10554,64,10238988,47259809,43726108,18067559,19824719,48101863,26,14,14,22,1,22,832,10000000,Yes,3,No
10555,47,34439083,59032266,1166788,17788625,4439940,24704100,5,5,2,3,6,8,627,10000000,Yes,5,Yes
10556,34,10822205,18906091,35642994,26280395,10457408,17184055,9,0,19,0,5,15,582,10000000,Yes,3,Yes
10557,61,5552621,51191410,47024374,14350714,36562462,62953098,24,9,7,25,15,7,707,10000000,No,3,Yes
10558,48,20187369,53091782,34157557,13543009,42308551,53208137,5,6,30,22,18,17,609,10000000,Yes,5,Yes
10559,32,51180516,23133852,19706292,33937037,2217148,9134953,22,17,2,9,11,8,792,10000000,Yes,3,No
10560,39,63213316,62982332,24292871,8060444,6787420,59712865,18,15,23,6,23,4,834,10000000,Yes,4,Yes
10561,29,5049888,55800195,20258315,69264693,18402532,22733519,19,25,2,20,9,22,780,10000000,Yes,4,Yes
10562,63,51738341,6284237,1895228,62402427,1880346,36275887,7,27,9,2,1,7,751,10000000,Yes,2,No
10563,25,55009998,13675534,54591236,66397508,51949769,21568527,24,9,6,16,5,3,777,10000000,Yes,3,No
10564,51,50332524,9455167,51843614,65491892,51078164,52844989,28,13,29,27,6,26,686,10000000,Yes,4,Yes
10565,42,65483334,17669539,41995483,46694751,51118616,63864377,20,27,4,1,22,13,798,10000000,Yes,4,Yes
10566,30,39455739,26645771,50394077,62699102,69787022,15455971,1,13,20,22,12,17,546,10000000,No,5,Yes
10567,40,17731264,6904297,14703124,14904780,7842302,57014877,2,6,26,0,4,8,622,10000000,Yes,3,Yes
10568,43,23816053,41609900,55803881,26869163,7762338,16646700,4,24,6,28,6,29,604,10000000,No,5,Yes
10569,21,52262121,47934490,30217152,55445866,68619004,3941837,21,26,24,4,29,20,543,10000000,No,4,Yes
10570,35,13300635,66789178,57229254,24495365,65216826,39148730,18,23,29,29,19,2,731,10000000,No,4,Yes
10571,27,17186876,26180318,65868568,68924083,27658678,23394627,3,27,10,27,5,16,702,10000000,Yes,5,Yes
10572,44,12167786,32687672,11623120,15975518,58401745,48274996,18,18,11,24,10,20,574,10000000,Yes,5,Yes
10573,20,58973568,26813471,15986355,17019814,62868586,6886999,23,1,27,3,4,1,792,10000000,Yes,4,Yes
10574,61,68928311,64075176,19633684,18411646,4497334,6643660,15,18,12,4,16,15,640,10000000,Yes,4,Yes
10575,64,46482632,46459127,59420322,68246847,67729235,1543378,22,28,19,10,1,12,616,10000000,No,5,Yes
10576,65,9739110,54614990,7317458,3264687,14709399,49308061,24,18,28,7,17,22,650,10000000,Yes,5,Yes
10577,50,1926444,69389235,37988133,51665996,13348065,1605610,6,12,16,1,29,7,526,10000000,Yes,3,Yes
10578,27,21158716,39434480,59663791,9374747,19117572,38376658,21,20,9,27,4,12,564,10000000,Yes,3,Yes
10579,19,24050536,69091401,30667706,46118203,37755553,6242324,7,2,16,9,17,13,690,10000000,Yes,3,Yes
10580,38,18664729,34652345,1697422,58402974,13214195,16704936,27,13,12,12,22,13,566,10000000,Yes,2,No
10581,65,45474449,42356438,19333451,28852971,60795704,19475354,24,20,11,19,4,8,807,10000000,No,4,Yes
10582,65,37412471,46912177,58994761,36782154,27147038,43233698,6,8,15,3,21,6,575,10000000,Yes,3,Yes
10583,25,2436989,35786223,41211733,59067474,26143841,36831158,0,4,21,9,7,16,767,10000000,Yes,4,Yes
10584,35,54142386,39125317,62673278,16044887,17138571,48184025,19,17,18,30,21,18,819,10000000,Yes,5,Yes
10585,30,12795140,6618212,31059340,18099254,1782104,58837950,27,15,22,18,20,18,798,10000000,Yes,4,Yes
10586,36,2353059,11408032,45180149,40013455,6074082,23636122,17,27,28,29,23,24,571,10000000,Yes,5,Yes
10587,43,7091066,44438792,25011776,47961664,63488450,24201868,6,4,3,25,24,0,632,10000000,Yes,5,Yes
10588,22,31043670,57815064,63002347,14609094,27851710,29006792,16,14,17,30,16,4,792,10000000,Yes,3,Yes
10589,39,39694776,35695807,2981609,14477912,21736738,29078784,2,11,2,28,4,3,615,10000000,No,5,Yes
10590,47,24856576,56180615,64997219,31520816,5216450,17787096,30,30,14,2,28,16,522,10000000,Yes,5,Yes
10591,46,19636249,51613004,27533229,24287686,45714388,15014929,19,12,8,1,26,24,668,10000000,No,4,Yes
10592,55,55573682,27934625,26663721,36662773,29379368,17286141,24,30,24,10,5,16,802,10000000,Yes,5,Yes
10593,62,47270211,10901257,51632869,29337418,17949849,57445686,6,9,13,27,19,15,665,10000000,Yes,5,Yes
10594,18,35367509,63960640,50870754,2253537,3464450,24033122,9,0,14,5,20,14,538,10000000,Yes,5,Yes
10595,61,68638017,53697939,23777810,1212939,50234466,43928518,13,18,18,10,2,18,794,10000000,Yes,4,Yes
10596,41,668211,62390028,40640450,7475850,43032345,59399221,22,5,28,17,2,28,718,10000000,Yes,5,Yes
10597,49,38252702,22037410,57326906,58245347,47913242,16184841,0,7,6,0,29,15,522,10000000,Yes,3,Yes
10598,33,49170818,21503975,22932015,67813232,62358638,67549539,6,0,1,24,0,28,688,10000000,Yes,5,Yes
10599,33,47619803,12291857,67141041,13775592,24524119,17896828,26,11,18,18,2,8,646,10000000,Yes,4,Yes
10600,32,15001995,11818447,22411054,58763313,34275502,13025787,26,11,29,8,26,30,809,10000000,Yes,4,Yes
10601,32,600200,12296761,13164889,8298720,17643706,33491202,28,1,27,28,2,9,763,10000000,Yes,5,Yes
10602,59,67092536,36454581,36920912,9242218,12632211,67093986,28,21,30,27,13,25,740,10000000,Yes,5,Yes
10603,43,28644149,9491785,61739888,12025267,59864457,59628071,19,20,12,8,25,23,728,10000000,Yes,5,Yes
10604,25,30087623,30591403,17052971,62581221,1271421,32404678,6,21,24,28,1,1,830,10000000,Yes,4,Yes
10605,20,38980150,21019516,33192525,32425534,39669592,4907707,21,21,9,10,3,28,703,10000000,No,5,Yes
10606,50,22520649,67405165,40032642,51146571,46844641,34010060,29,10,20,21,6,27,720,10000000,Yes,4,Yes
10607,28,42331395,9488820,6317662,14271106,52071237,12680930,27,25,23,1,0,25,816,10000000,Yes,4,Yes
10608,31,54554861,21629248,20455024,60741574,6941627,19327216,23,28,20,9,26,24,638,10000000,Yes,4,Yes
10609,29,10488480,57488724,45960982,16480201,11005495,14707683,6,26,19,17,22,20,748,10000000,Yes,5,Yes
10610,18,25550450,19035751,5234471,20095325,8355064,9617115,12,13,21,10,24,21,622,10000000,No,5,Yes
10611,60,38832259,29428055,18056140,52797646,12489546,823651,16,26,24,3,28,7,628,10000000,Yes,2,No
10612,20,40794467,62628620,661699,40010018,59453869,49419873,13,4,29,16,10,11,671,10000000,Yes,3,No
10613,47,29434926,48378253,46807016,12766841,18560144,32370804,22,2,29,28,0,13,797,10000000,No,4,Yes
10614,26,34355329,3021448,2370851,27218099,19223381,1051131,1,23,30,22,9,0,536,10000000,Yes,4,Yes
10615,63,53547834,30219399,27036364,51559358,41542549,38960252,30,19,16,13,26,19,696,10000000,No,4,Yes
10616,49,19651720,13948148,10531679,13901865,36060612,9058724,27,30,11,3,12,14,565,10000000,Yes,5,Yes
10617,32,68219306,8554554,2861288,57581749,19100868,36373579,7,3,15,12,2,12,629,10000000,No,3,No
10618,49,47627169,21522997,51776933,59151024,56746234,42787414,0,18,6,2,4,6,524,10000000,No,3,Yes
10619,27,16100760,59276780,29636608,25297854,22631704,8561607,5,11,30,25,15,13,582,10000000,No,5,Yes
10620,50,17224944,65652932,53217427,26142194,42399578,4141529,23,10,7,21,24,16,700,10000000,Yes,4,Yes
10621,19,66058306,35962418,37966811,44447238,41105768,29118258,6,18,19,20,18,27,711,10000000,Yes,5,Yes
10622,22,11146477,60258230,58984543,8330096,8076589,63266365,9,19,6,1,19,15,702,10000000,Yes,3,Yes
10623,34,58589201,672898,33611563,33411587,55313954,26981677,17,15,15,14,26,24,646,10000000,Yes,5,Yes
10624,41,60880674,67297891,1432659,62553686,30297705,46769904,14,30,28,7,30,24,690,10000000,Yes,5,Yes
10625,37,62919767,65785580,5739882,40202890,34394583,23855528,15,20,25,23,6,4,839,10000000,Yes,3,Yes
10626,33,9263078,69562873,21523346,55939808,5069802,8496449,0,14,21,25,0,26,670,10000000,No,5,Yes
10627,25,64682731,39515849,15208024,34547621,47858479,27451265,30,2,26,15,28,6,567,10000000,Yes,5,Yes
10628,61,46314216,62772599,40219328,57519665,37748742,8670413,20,20,25,11,11,10,618,10000000,Yes,4,Yes
10629,42,63738182,15092895,25146675,27768715,51634265,12552346,19,24,25,15,22,18,741,10000000,No,5,Yes
10630,52,1552209,5535678,11732805,1066590,21097273,21225916,0,23,28,15,22,17,730,10000000,Yes,3,Yes
10631,25,7394454,7286344,25090353,14260363,45357745,24093199,2,20,28,2,30,21,526,10000000,No,3,Yes
10632,33,18958261,34014136,40167836,557738,9313975,2503567,15,11,3,10,26,30,742,10000000,No,3,Yes
10633,40,19946990,29060037,56434806,20300050,55800186,65723049,28,15,1,30,14,17,675,10000000,No,5,Yes
10634,63,15734498,8290149,48918677,11965693,7808295,60954831,11,24,9,12,9,5,803,10000000,Yes,3,Yes
10635,46,33296602,35892932,43498080,7611178,42853013,34490847,8,2,26,30,24,11,539,10000000,Yes,4,Yes
10636,42,16007788,21893797,6055327,60656089,36281549,11272283,27,21,7,10,20,27,677,10000000,Yes,5,Yes
10637,38,57140384,3069488,2082954,6792348,39281473,62614588,5,16,23,29,15,18,728,10000000,Yes,1,No
10638,40,36531271,29509095,63381061,508686,39510841,7713654,11,0,24,19,29,16,635,10000000,Yes,5,Yes
10639,62,2144878,36284912,31420042,47303169,62914861,22776005,28,10,20,25,10,0,591,10000000,Yes,5,Yes
10640,61,9326098,37699413,29694693,20690565,27109513,35466677,25,9,29,17,29,22,586,10000000,Yes,4,Yes
10641,19,7626278,13443244,37139647,28022012,62669213,18656248,28,7,6,19,0,9,679,10000000,No,5,Yes
10642,40,12126229,11622073,56530935,20888582,11893820,53578409,2,19,15,18,24,8,842,10000000,Yes,5,Yes
10643,45,27252916,34828273,24232626,5314864,5649950,22296971,22,12,11,30,14,19,805,10000000,No,3,No
10644,19,40297550,37596630,45397578,39355446,64660343,6481909,5,6,26,2,18,13,639,10000000,Yes,5,Yes
10645,30,37495453,61691092,41955048,7786962,45107905,9149533,19,10,15,22,29,4,581,10000000,No,3,Yes
10646,33,9528725,35775471,19216813,13027626,4057813,47210331,9,12,12,8,1,21,819,10000000,Yes,5,Yes
10647,46,2034911,11205233,4309800,4033142,39800222,35160624,5,5,23,1,1,24,846,10000000,Yes,4,Yes
10648,19,33739623,38942013,34797046,28580740,26542195,18737376,15,21,9,9,15,8,704,10000000,Yes,2,No
10649,64,9334521,27949252,66563034,27334316,13239247,22502006,14,28,22,8,22,23,672,10000000,Yes,4,Yes
10650,33,8345605,40091930,53410483,14974647,56955466,867268,18,16,6,19,10,14,832,10000000,Yes,5,Yes
10651,55,5594903,36386282,14948323,24806326,52936643,5461556,0,17,27,2,13,24,562,10000000,Yes,5,Yes
10652,34,66422336,27458132,14436908,11049305,24994418,64975124,13,20,9,16,21,1,811,10000000,Yes,3,No
10653,42,6477580,23602849,18509915,64499455,33224300,60717321,10,3,25,22,3,6,602,10000000,No,3,Yes
10654,51,29494296,5880984,29922383,39844524,62838042,21084165,5,25,12,9,13,25,621,10000000,Yes,4,Yes
10655,63,16298400,36517127,58988951,3442695,51368670,62821441,25,30,19,1,11,27,601,10000000,Yes,4,Yes
10656,30,23662184,69708455,24496705,12184813,17445707,18648015,22,26,27,16,24,5,778,10000000,Yes,5,Yes
10657,53,19791002,4171612,47023805,2111049,26943256,12704811,17,4,4,23,23,3,787,10000000,No,4,Yes
10658,55,41835356,59634664,64338777,69980202,63199937,35154091,16,10,29,0,5,20,777,10000000,No,4,Yes
10659,36,39459226,14964087,45159195,50762792,5907584,26304111,26,27,4,29,28,22,609,10000000,No,5,Yes
10660,48,17313791,66818040,26645613,64582919,11085956,55181933,30,30,12,24,18,28,847,10000000,Yes,5,Yes
10661,20,69047256,32517600,48065821,50679636,45581419,54591477,24,23,9,20,14,20,557,10000000,No,4,Yes
10662,44,66507162,7393682,68933596,26032178,17648165,36193026,20,9,9,27,7,29,607,10000000,Yes,4,Yes
10663,32,45162601,15235836,46251826,16025489,45527169,13941678,24,0,12,25,8,21,718,10000000,Yes,4,Yes
10664,18,6522723,61479459,69129625,28311403,23912772,49241144,15,11,12,2,8,6,821,10000000,Yes,5,Yes
10665,49,52939855,25694459,21824368,2465378,47117340,27021202,2,5,7,5,9,19,633,10000000,Yes,3,Yes
10666,49,871320,63902554,49876401,33461509,4898918,42951992,21,0,8,2,4,23,535,10000000,Yes,3,No
10667,64,42811376,8193806,12903169,41003154,50293302,37381071,25,25,21,26,15,11,828,10000000,Yes,5,Yes
10668,60,29806778,1871369,60985570,49925509,45945058,65954441,14,29,0,24,23,19,771,10000000,Yes,5,Yes
10669,54,46798435,63193075,16926977,34595124,52662457,18037422,12,20,24,25,14,25,790,10000000,No,5,Yes
10670,19,22036929,36551365,30058639,61196278,588024,6015988,9,17,3,12,20,23,608,10000000,Yes,3,Yes
10671,18,13282234,54933205,61114141,50241328,5204438,47315011,9,14,25,6,8,5,787,10000000,Yes,4,Yes
10672,55,57277921,60072354,18218313,40009662,69655133,24921350,24,16,17,29,30,26,665,10000000,No,4,Yes
10673,36,12823448,32668026,22097466,67659653,25981662,16551434,26,20,16,24,28,26,703,10000000,Yes,4,Yes
10674,32,66649690,58382098,28787724,24242115,6470842,1389660,22,25,13,10,21,17,605,10000000,No,5,Yes
10675,55,59217300,42539087,14665023,17805875,32885664,59467465,18,6,2,30,20,16,606,10000000,Yes,5,Yes
10676,43,23999995,46049984,29303332,18183525,63419772,49256602,23,28,11,10,2,5,557,10000000,No,3,Yes
10677,44,13139676,31059556,57568043,6104515,44285289,31247390,3,16,22,14,17,27,802,10000000,No,4,Yes
10678,56,32984003,46420331,13299060,57098643,49482267,55820400,10,17,23,30,3,20,597,10000000,No,5,Yes
10679,27,20789181,33694038,49403844,55146361,65726880,28836513,13,27,27,14,12,3,627,10000000,No,2,No
10680,48,41518310,64358346,2415957,30519162,14472403,6839300,30,5,22,20,21,13,650,10000000,No,3,Yes
10681,18,36091111,48015118,69665708,34330490,65902551,57095981,19,17,5,0,2,15,809,10000000,Yes,4,Yes
10682,47,27584449,4082181,5568385,28881657,44365724,19032418,21,0,5,10,27,6,579,10000000,Yes,1,No
